"","Order.ID","Customer.ID","Order.Date","Order.Status","Subtotal..inc.tax.","Subtotal..ex.tax.","Tax.Total","Shipping.Cost..inc.tax.","Shipping.Cost..ex.tax.","Ship.Method","Handling.Cost..inc.tax.","Handling.Cost..ex.tax.","Store.Credit.Redeemed","Gift.Certificate.Amount.Redeemed","Gift.Certificate.Code","Gift.Certificate.Expiration.Date","Coupon_Details","Order.Total..inc.tax.","Order.Total..ex.tax.","Payment.Method","Total.Quantity","Total.Shipped","Date.Shipped","Order.Currency.Code","Exchange.Rate","Order.Notes","Customer.Message","Billing.Company","Billing.Suburb","Billing.State","Billing.Zip","Billing.Country","Billing.Preferred.method.of.contact","Billing.How.many.adults.over.18.live.in.your.household.","Billing.How.many.children.under.18.live.in.your.household.","Shipping.Company","Shipping.Suburb","Shipping.State","Shipping.Zip","Shipping.Country","Shipping.Preferred.method.of.contact","Shipping.How.many.adults.over.18.live.in.your.household.","Shipping.How.many.children.under.18.live.in.your.household.","Product.Details","Refund.Amount"
"56",621,255,"25/04/2022","Cancelled",55.26,55.26,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 55.26",0,0,"",34,0,"","USD",1,"","","Catholic Charities ","Evansville","IN","47711","United States","Text Message",NA,NA,"Catholic Charities ","Evansville","IN","47711","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 2, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 10.53, Product Total Price: 21.06|Product ID: 258, Product Qty: 2, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 17.10, Product Total Price: 34.20",0
"57",635,135,"2/5/2022","Completed",26.08,26.08,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: FocusTEN, Coupon Name: Focus Group Spring 2022, Coupon Value: 10.00",16.08,16.08,"PayPal (PayPal Credit Cards)",18,0,"6/5/2022","USD",1,"","","?","Evansville","IN","47710","United States","Text Message",NA,NA,"None","Evansville","IN","47710","United States","Text Message",NA,NA,"Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07",0
"58",647,252,"6/5/2022","Completed",95.12,95.12,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 95.12",0,0,"",78,0,"20/05/2022","USD",1,"","","Ivy Tech Community College","Owensville","IN","47665","United States","Text Message",NA,NA,"Ivy Tech Community College","Owensville","IN","47665","United States","Text Message",NA,NA,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 13.15, Product Total Price: 13.15|Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 10.53, Product Total Price: 10.53|Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 17.10, Product Total Price: 17.10|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 7.01, Product Total Price: 7.01|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 11.25, Product Total Price: 11.25|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Bag, Product Weight: 60.0000, Product Variation Details: 12 oz. Olive Oil: Included, 5 oz. Balsamic Vinegar: Included, 5 oz. Apple Cider Vinegar: Included, 8 oz. Maple Syrup: Included, 5 oz. Soy Sauce: Included, 1 oz. Basil Leaf: Included, 1 oz. Ground Cumin: Included, 1 oz. Smoked Paprika: Included, 1 oz. Curry Powder: Included, 1 oz. Oregano Leaf Mexican: Included, 1 oz. Dill Weed: Included, 1 oz. Garlic Powder: Included, 1 oz. Onion Powder: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"59",654,265,"12/5/2022","Completed",24.54,24.54,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 24.54",0,0,"",18,0,"20/05/2022","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 10.53, Product Total Price: 10.53|Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01",0
"60",674,266,"17/05/2022","Completed",35.36,35.36,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 35.36",0,0,"",28,0,"20/05/2022","USD",1,"","","catholic charities","Evansville","IN","47711","United States","Text Message",NA,NA,"catholic charities","Evansville","IN","47711","United States","Text Message",NA,NA,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 17.10, Product Total Price: 17.10|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 7.01, Product Total Price: 7.01|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 11.25, Product Total Price: 11.25",0
"61",676,265,"20/05/2022","Completed",12.07,12.07,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 12.07",0,0,"",9,0,"3/6/2022","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07",0
"62",678,273,"24/05/2022","Completed",46.71,46.71,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 46.71",0,0,"",34,0,"3/6/2022","USD",1,"","","Ad","Evansville ","IN","47711","United States","Text Message",NA,NA,"Ad","Evansville ","IN","47711","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 10.53, Product Total Price: 10.53|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 17.10, Product Total Price: 17.10|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 7.01, Product Total Price: 7.01",0
"63",700,4,"6/6/2022","Completed",12.07,12.07,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 12.07",0,0,"",9,0,"17/06/2022","USD",1,"",""," None","Evansville","IN","47713","United States","Text Message",NA,NA," None","Evansville","IN","47713","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07",0
"64",712,265,"12/6/2022","Completed",39.7,39.7,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 39.70",0,0,"",26,0,"17/06/2022","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 10.53, Product Total Price: 10.53|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 17.10, Product Total Price: 17.10",0
"65",783,265,"5/7/2022","Completed",39.23,39.23,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 39.23",0,0,"",27,0,"15/07/2022","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 13.15, Product Total Price: 13.15|Product ID: 248, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag, Product Weight: 10.0000, Product Variation Details: 12 oz. Broccoli: Included, Head of Cauliflower: Included, Head of Cabbage: Included, 1 lb. Whole Carrots: Included, 12 oz. Bag Spinach: Included, 2 Onions: Included, 4 Sweet Potatoes: Included, Bell Pepper: Included, Product Unit Price: 14.01, Product Total Price: 14.01|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07",0
"66",816,265,"16/07/2022","Completed",31.17,31.17,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 31.17",0,0,"",17,0,"29/07/2022","USD",1,"","","Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Ivy Tech ","Chandler ","IN","47610","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 19.10, Product Total Price: 19.10",0
"67",854,312,"26/07/2022","Completed",50.26,50.26,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: THX, Coupon Name: Special Thank You, Coupon Value: 20.00",30.26,30.26,"PayPal (PayPal Credit Cards)",25,0,"29/07/2022","USD",1,"","","House","Evansville","IN","47720","United States","Text Message",NA,NA,"House","Evansville","IN","47720","United States","Text Message",NA,NA,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 12.06, Product Total Price: 12.06|Product ID: 258, Product Qty: 2, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 19.10, Product Total Price: 38.20",0
"68",863,290,"26/07/2022","Completed",62.41,62.41,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 62.41",0,0,"",51,0,"29/07/2022","USD",1,"","","Urban Seeds","Evansville","IN","47712","United States","Text Message",NA,NA,"Urban Seeds","Evansville","IN","47712","United States","Text Message",NA,NA,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.07, Product Total Price: 12.07|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 19.10, Product Total Price: 19.10|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 9.21, Product Total Price: 9.21|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 12.03, Product Total Price: 12.03|Product ID: 299, Product Qty: 1, Product SKU: , Product Name: Flavor Bag, Product Weight: 60.0000, Product Variation Details: 12 oz. Olive Oil: Included, 5 oz. Balsamic Vinegar: Included, 5 oz. Apple Cider Vinegar: Included, 8 oz. Maple Syrup: Included, 5 oz. Soy Sauce: Included, 1 oz. Basil Leaf: Included, 1 oz. Ground Cumin: Included, 1 oz. Smoked Paprika: Included, 1 oz. Curry Powder: Included, 1 oz. Oregano Leaf Mexican: Included, 1 oz. Dill Weed: Included, 1 oz. Garlic Powder: Included, 1 oz. Onion Powder: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
